"","id","education","gender","age","rural","internet_acc","workers","dist_to_market","mth_income"
"42876",42876,2,0,46.50308,0,1,14,7,41545890
"42877",42877,2,0,49.51269,1,2,13,13,43737267
"42878",42878,2,1,43.98906,0,1,24,17,52992731
"42879",42879,2,1,55.4189,1,1,15,15,31532176
"42880",42880,2,0,45.34098,0,1,19,7,46419317
"42881",42881,1,0,23.13239,0,1,12,7,37093405
"42882",42882,2,1,45.40123,1,1,10,8,45828386
"42883",42883,3,1,52.47014,0,1,12,19,60996173
"42884",42884,4,1,48.71327,0,3,13,11,65241856
"42885",42885,4,1,26.21938,0,1,16,8,68825492
"42886",42886,1,0,43.41311,0,1,11,13,49044949
"42887",42887,1,0,53.57297,1,1,19,11,35854533
"42888",42888,2,1,47.05866,1,2,13,7,42291800
"42889",42889,3,0,46.24804,0,1,10,13,57276053
"42890",42890,1,1,29.30914,1,2,12,12,46172849
"42891",42891,2,0,27.32397,0,1,16,14,63476490
"42892",42892,1,1,31.00844,1,3,13,12,48290349
"42893",42893,1,0,40.993,1,2,13,8,56130419
"42894",42894,2,1,37.38501,0,1,13,16,51299270
"42895",42895,4,1,58.35971,1,2,14,9,60335313
"42896",42896,2,1,20.36779,1,1,15,13,48415497
"42897",42897,2,1,30.53658,1,2,18,10,55294093
"42898",42898,3,0,20.74586,0,1,16,15,53596471
"42899",42899,1,1,31.34655,0,3,9,10,44893868
"42900",42900,2,0,45.13434,1,3,18,13,60255121
"42901",42901,2,0,27.49869,1,3,16,15,54856392
"42902",42902,2,1,61.59067,1,1,13,15,25167896
"42903",42903,2,1,60.29825,1,3,16,12,48644305
"42904",42904,3,0,35.60011,1,2,14,11,64123596
"42905",42905,2,0,42.79792,1,3,18,8,60847725
"42906",42906,2,1,34.70679,0,2,14,21,54604151
"42907",42907,1,1,58.73902,0,2,17,10,39827530
"42908",42908,2,0,29.75523,0,1,12,16,59807770
"42909",42909,2,0,56.70062,1,2,18,8,40559063
"42910",42910,3,0,44.684,0,1,10,14,52114737
"42911",42911,1,1,61.23184,1,3,9,13,27850238
"42912",42912,2,1,48.24956,0,1,11,15,35241540
"42913",42913,1,0,27.40868,1,3,14,7,44542710
"42914",42914,3,1,46.80578,1,3,11,8,54840193
"42915",42915,2,1,40.82469,1,3,16,12,52265877
"42916",42916,2,1,54.38108,0,2,11,13,43947955
"42917",42917,1,1,24.95986,1,1,13,15,41923112
"42918",42918,2,1,58.83061,1,2,11,13,42413706
"42919",42919,2,1,21.55009,1,1,14,11,43946850
"42920",42920,1,0,59.46431,1,1,14,11,34680982
"42921",42921,2,0,39.2069,1,1,8,14,58829083
"42922",42922,1,0,55.45675,1,2,18,14,34568942
"42923",42923,2,0,55.98413,0,3,15,12,57665083
"42924",42924,2,0,32.98625,0,3,15,5,65081774
"42925",42925,2,1,31.30903,0,3,12,13,56015263
"42926",42926,2,0,60.9653,0,3,16,10,55072879
"42927",42927,2,1,45.82712,1,3,15,14,54328113
"42928",42928,1,0,41.69514,0,2,11,10,45385346
"42929",42929,1,0,21.00604,1,1,14,13,44446589
"42930",42930,2,1,53.16317,1,3,12,9,42994029
"42931",42931,2,1,26.46352,0,1,11,11,43255072
"42932",42932,3,1,51.64996,1,1,11,13,35367433
"42933",42933,2,1,61.3836,1,1,9,12,33739893
"42934",42934,2,1,43.42009,1,3,12,15,47445195
"42935",42935,1,0,50.2925,0,1,16,9,42766921
"42936",42936,2,1,49.94615,0,3,11,12,39015784
"42937",42937,2,0,23.00448,1,2,13,22,46765201
"42938",42938,2,0,39.61318,0,1,12,12,65270998
"42939",42939,4,1,47.24061,1,3,15,15,64126880
"42940",42940,1,0,22.40198,0,1,17,10,40129115
"42941",42941,1,1,37.54717,0,2,19,9,56052303
"42942",42942,2,1,24.84754,1,3,14,15,51518705
"42943",42943,2,0,28.07157,0,1,11,17,61510827
"42944",42944,1,1,56.18608,1,1,15,17,39190597
"42945",42945,4,0,60.5182,1,1,14,13,57137081
"42946",42946,2,1,21.42341,1,2,16,6,43844609
"42947",42947,2,1,40.96698,1,3,17,14,53721958
"42948",42948,1,1,35.95723,1,2,13,9,46286175
"42949",42949,2,1,39.21723,0,3,8,8,50238826
"42950",42950,2,1,29.47938,1,3,23,9,57656805
"42951",42951,3,0,59.19728,0,2,15,8,48530218
"42952",42952,2,1,31.96141,1,1,14,8,54036706
"42953",42953,2,0,33.61565,0,1,16,9,50175905
"42954",42954,3,0,58.21498,0,1,11,6,60602423
"42955",42955,3,1,52.47738,1,3,11,17,52104704
"42956",42956,4,0,47.89714,0,2,14,12,69251243
"42957",42957,1,0,45.65959,0,3,12,22,38067317
"42958",42958,1,0,53.06399,1,1,11,15,38303145
"42959",42959,4,0,57.7793,0,3,16,11,72392439
"42960",42960,2,0,21.886,0,2,16,6,53486714
"42961",42961,2,1,41.0087,1,3,11,13,46899218
"42962",42962,2,0,48.2972,1,3,12,14,50432948
"42963",42963,2,1,40.33315,1,1,10,8,44969596
"42964",42964,1,0,21.20689,0,2,14,14,45158434
"42965",42965,1,0,55.52757,1,2,17,8,44642452
"42966",42966,1,1,29.99318,0,2,16,14,43730645
"42967",42967,4,1,46.33698,1,2,21,16,67865539
"42968",42968,2,0,22.39468,1,2,12,13,39055059
"42969",42969,2,1,42.76832,0,1,11,14,52513748
"42970",42970,2,1,32.49626,1,3,13,13,59648177
"42971",42971,2,0,29.52057,1,3,14,14,55598540
"42972",42972,3,1,26.88664,0,2,12,12,65102764
"42973",42973,1,0,33.44129,1,1,12,20,35000235
"42974",42974,1,0,60.03567,1,3,16,10,40890232
"42975",42975,2,0,45.00562,1,3,19,10,60756186
"42976",42976,2,0,40.85711,0,1,14,12,57553425
"42977",42977,2,1,20.26293,0,3,18,11,51028000
"42978",42978,2,0,24.71845,0,2,15,7,57633343
"42979",42979,2,1,58.40519,1,1,18,17,39258195
"42980",42980,2,1,44.74778,1,1,18,7,55346675
"42981",42981,2,0,37.41238,0,2,17,17,59057173
"42982",42982,1,0,32.72217,1,2,15,9,38876718
"42983",42983,4,1,38.16306,1,3,14,11,61711321
"42984",42984,1,0,19.91957,1,3,16,14,43036553
"42985",42985,3,1,39.63211,1,3,13,13,58291441
"42986",42986,2,0,26.97196,1,3,19,7,63457734
"42987",42987,2,0,53.66708,1,2,17,13,53685261
"42988",42988,3,1,42.71257,0,1,15,13,59258861
"42989",42989,2,0,44.39263,0,1,11,16,37837469
"42990",42990,2,1,20.1281,0,1,18,17,53842786
"42991",42991,2,0,48.72974,0,1,11,19,49505816
"42992",42992,1,0,21.34377,0,1,15,11,43709505
"42993",42993,2,1,20.62244,1,1,17,17,44465071
"42994",42994,1,1,35.22735,0,1,8,12,42465877
"42995",42995,2,0,24.79429,1,3,14,10,51301941
"42996",42996,2,0,36.79992,1,3,12,18,41787195
"42997",42997,2,1,34.80645,1,2,14,8,50345589
"42998",42998,2,1,27.11225,1,2,16,10,54519552
"42999",42999,2,1,36.88649,0,2,12,11,53630207
"43000",43000,2,0,61.02264,1,3,13,12,46168005
"43001",43001,2,1,35.71269,1,3,20,9,60759972
"43002",43002,1,1,49.70923,1,2,18,11,45255794
"43003",43003,2,1,19.46908,0,1,5,8,40158486
"43004",43004,2,0,21.91828,1,2,13,15,52311512
"43005",43005,4,1,28.84101,0,2,21,11,73778150
"43006",43006,2,1,27.04398,0,1,16,18,50628519
"43007",43007,2,0,52.8543,1,3,8,10,47150088
"43008",43008,3,1,51.94174,0,2,15,14,58394093
"43009",43009,1,0,61.52187,0,2,14,9,31545301
"43010",43010,3,1,36.5197,0,3,18,13,72580704
"43011",43011,2,1,44.31569,0,3,21,19,51716075
"43012",43012,1,1,49.9175,0,2,15,14,43340915
"43013",43013,1,1,56.41692,0,1,10,10,29586199
"43014",43014,4,0,50.80162,0,3,15,9,70991597
"43015",43015,2,0,49.77892,0,1,17,12,51969571
"43016",43016,1,0,41.25601,1,1,13,17,34244617
"43017",43017,4,1,58.37281,0,1,9,10,57202155
"43018",43018,2,1,36.53076,0,1,13,11,57413480
"43019",43019,2,0,22.29224,0,2,15,9,38069943
"43020",43020,2,1,38.1325,1,2,16,7,52338511
"43021",43021,3,0,42.80297,0,1,15,10,63762581
"43022",43022,1,1,52.9321,0,1,18,13,35029987
"43023",43023,1,1,60.50008,0,1,14,11,38967412
"43024",43024,1,1,20.06342,1,3,11,15,45236250
"43025",43025,4,0,36.66038,0,2,10,10,64501933
"43026",43026,2,0,23.49653,1,2,17,11,55863195
"43027",43027,1,0,57.12884,1,1,11,13,27550803
"43028",43028,4,1,41.60346,0,1,10,8,73124213
"43029",43029,2,0,36.14741,0,1,19,14,55781430
"43030",43030,2,0,61.60999,1,2,15,11,43122271
"43031",43031,2,1,28.79961,0,2,16,10,55920601
"43032",43032,2,1,29.62702,0,1,15,19,61780018
"43033",43033,2,0,38.27533,0,1,15,13,47122329
"43034",43034,3,1,57.5584,0,2,12,14,62714642
"43035",43035,1,0,53.17304,0,3,12,10,38414550
"43036",43036,3,0,33.69455,1,2,19,13,58127861
"43037",43037,2,1,24.65913,0,2,15,8,68801242
"43038",43038,1,0,27.42501,0,1,11,11,56897289
"43039",43039,1,1,29.90541,1,2,17,11,47073441
"43040",43040,1,1,20.45099,1,3,15,10,37423817
"43041",43041,2,1,26.81168,1,3,11,10,56551662
"43042",43042,1,1,33.86014,0,1,12,12,39606051
"43043",43043,3,0,19.06222,0,1,13,13,55725067
"43044",43044,1,0,38.39573,1,1,14,15,40791262
"43045",43045,4,1,26.86344,0,3,12,14,62033678
"43046",43046,4,1,25.05835,1,3,18,11,67625584
"43047",43047,3,1,28.92385,1,3,16,13,68069232
"43048",43048,1,1,31.22717,1,1,12,11,41772465
"43049",43049,4,0,21.34241,0,3,10,16,75642727
"43050",43050,2,1,60.62337,1,3,18,4,44227512
"43051",43051,2,0,26.41091,1,2,15,12,48765821
"43052",43052,1,0,32.24205,0,2,14,14,37378833
"43053",43053,1,1,41.83571,1,2,13,9,42725155
"43054",43054,2,1,42.61818,0,3,10,10,53647943
"43055",43055,3,1,25.66631,0,2,15,15,53270906
"43056",43056,1,0,40.83965,1,2,17,6,42644366
"43057",43057,3,1,35.25634,0,3,20,8,78290573
"43058",43058,1,1,30.86912,1,1,14,10,45878839
"43059",43059,3,1,26.81998,0,1,15,12,68250797
"43060",43060,1,1,56.96641,1,1,15,10,44053424
"43061",43061,2,1,50.52066,1,3,10,12,45160619
"43062",43062,1,1,20.37624,0,3,20,9,54115568
"43063",43063,4,0,23.82065,0,3,16,15,64573245
"43064",43064,3,0,51.01815,0,3,13,14,59482899
"43065",43065,3,0,34.11986,0,3,17,13,70253795
"43066",43066,1,1,36.63869,0,1,18,7,51317508
"43067",43067,2,0,20.01396,1,3,12,12,44823869
"43068",43068,1,1,57.31179,0,1,13,11,29376157
"43069",43069,1,1,52.08798,0,1,11,9,46544372
"43070",43070,2,0,55.91958,1,2,14,10,43696771
"43071",43071,1,0,48.6567,0,3,15,9,42456288
"43072",43072,1,0,26.74154,0,3,12,6,57538839
"43073",43073,2,1,52.59316,0,2,6,9,36630783
"43074",43074,4,0,57.85087,0,3,15,14,57935299
"43075",43075,3,1,51.06917,0,3,16,13,51811805
"43076",43076,2,0,40.5167,0,3,10,14,59757374
"43077",43077,1,0,29.39326,0,3,13,10,56609933
"43078",43078,2,0,50.00996,1,1,19,11,44429122
"43079",43079,1,1,45.31665,0,1,20,15,52165910
"43080",43080,2,1,37.24062,0,1,17,13,54932665
"43081",43081,4,1,20.15429,0,1,11,12,62225416
"43082",43082,3,0,24.32051,0,1,15,14,73412157
"43083",43083,1,1,47.85174,1,2,15,16,43521142
"43084",43084,1,1,39.88303,1,3,13,8,46327551
"43085",43085,1,1,28.69885,1,1,11,13,47936695
"43086",43086,1,1,27.77526,1,2,16,10,43629710
"43087",43087,4,0,58.51417,0,2,12,9,65425470
"43088",43088,2,1,43.68825,0,2,11,13,47343946
"43089",43089,2,0,55.23794,0,1,13,14,44354085
"43090",43090,3,1,48.49446,0,1,17,9,58020059
"43091",43091,3,0,27.78252,0,3,12,10,71743146
"43092",43092,2,0,34.12472,0,2,17,13,59796878
"43093",43093,2,1,43.49787,0,1,14,16,58694386
"43094",43094,2,0,52.89716,1,1,11,15,39611513
"43095",43095,2,1,31.54743,1,3,14,9,53088673
"43096",43096,2,0,54.18263,1,3,20,12,47426120
"43097",43097,1,0,30.74841,1,3,13,13,41666199
"43098",43098,2,1,31.70695,1,1,16,11,48349939
"43099",43099,3,1,48.94637,0,3,10,11,55804688
"43100",43100,3,1,60.85296,1,3,19,7,64431121
"43101",43101,2,0,20.53153,0,2,11,18,51999787
"43102",43102,1,0,33.41828,0,3,17,8,45079061
"43103",43103,3,0,30.95781,0,2,18,15,64030929
"43104",43104,1,1,40.58133,1,2,15,9,38890359
"43105",43105,2,0,38.70715,0,3,14,14,60801319
"43106",43106,1,1,28.03352,0,1,14,3,39415106
"43107",43107,3,0,23.03596,0,3,15,14,59126430
"43108",43108,4,1,27.94799,1,3,12,11,72391443
"43109",43109,3,1,19.90221,0,3,18,8,67577330
"43110",43110,2,1,48.37193,0,3,14,12,53314050
"43111",43111,2,1,35.9708,1,1,16,13,50433304
"43112",43112,3,1,47.40359,1,3,16,11,60558931
"43113",43113,4,1,61.93026,0,3,15,14,58802153
"43114",43114,2,1,32.62797,1,2,16,19,65515028
"43115",43115,2,0,59.26143,1,3,13,20,33291348
"43116",43116,1,1,59.79158,1,2,15,8,28664459
"43117",43117,2,0,48.31787,1,2,13,11,54298608
"43118",43118,1,1,55.87372,1,1,17,11,36975751
"43119",43119,2,1,20.44256,1,2,11,15,32878242
"43120",43120,2,1,60.36716,0,1,11,10,39131470
"43121",43121,4,1,20.19731,0,3,15,17,89782678
"43122",43122,2,1,56.74377,1,3,10,5,34502134
"43123",43123,2,0,23.65596,0,3,10,12,59766958
"43124",43124,2,0,24.26771,1,1,12,10,51916698
"43125",43125,2,1,57.93557,0,3,11,12,43013051
"43126",43126,2,0,30.64895,0,3,12,9,53860032
"43127",43127,1,1,42.33735,0,3,13,12,39309566
"43128",43128,3,0,26.58115,0,3,10,11,71278347
"43129",43129,2,0,26.36745,0,2,15,14,52383467
"43130",43130,3,0,41.74451,1,1,11,15,55010935
"43131",43131,4,0,25.38224,1,3,11,12,68184302
"43132",43132,3,1,37.47253,0,2,15,14,58808454
"43133",43133,4,1,49.45994,0,1,17,11,71137700
"43134",43134,2,1,33.39325,1,2,11,9,39641512
"43135",43135,2,1,40.49268,0,2,14,10,57137010
"43136",43136,2,1,46.82636,0,1,16,11,47289857
"43137",43137,1,1,33.46121,0,2,10,9,40222500
"43138",43138,3,1,33.17381,0,1,13,10,51919820
"43139",43139,2,0,24.39325,0,3,9,12,59330837
"43140",43140,1,1,59.57167,0,1,14,9,33086880
"43141",43141,4,1,33.96614,1,2,8,15,63497520
"43142",43142,2,1,40.2934,0,3,16,14,57379219
"43143",43143,2,1,37.58501,1,1,17,13,51545414
"43144",43144,2,1,28.10936,0,1,18,16,58865553
"43145",43145,4,1,37.16844,1,3,12,14,78598322
"43146",43146,1,1,61.72323,0,3,16,11,41785540
"43147",43147,2,0,24.64864,0,1,11,18,49573631
"43148",43148,2,1,54.02691,1,1,17,12,47844246
"43149",43149,2,0,44.36151,1,3,15,13,53458483
"43150",43150,2,1,53.65919,0,2,13,15,41846464
"43151",43151,1,0,33.6879,0,1,13,16,43698483
"43152",43152,3,1,51.50673,0,1,12,15,46090704
"43153",43153,1,1,23.40592,1,3,13,16,51394921
"43154",43154,2,1,40.66938,0,2,13,15,54057494
"43155",43155,4,1,61.59139,0,2,14,12,64181399
"43156",43156,1,0,34.52987,0,1,17,6,39810492
"43157",43157,4,0,54.00918,1,3,16,9,65600581
"43158",43158,3,1,45.98952,1,2,15,11,63902614
"43159",43159,2,0,50.05418,0,3,22,8,70019031
"43160",43160,3,1,34.52048,0,3,21,13,75254380
"43161",43161,3,1,35.9501,0,1,12,13,58220702
"43162",43162,2,1,55.16011,0,3,10,13,46711224
"43163",43163,4,1,34.07443,0,3,14,9,80453683
"43164",43164,2,1,43.39363,1,1,9,13,45823828
"43165",43165,3,0,60.11465,1,3,11,11,45229364
"43166",43166,2,1,52.52678,0,2,18,13,49423833
"43167",43167,1,0,59.0179,1,2,9,10,36241724
"43168",43168,4,1,41.52762,0,3,12,10,70804471
"43169",43169,1,1,23.80016,1,3,14,8,44017011
"43170",43170,2,0,42.85898,0,1,8,19,59453699
"43171",43171,2,1,37.8617,0,3,12,8,51998427
"43172",43172,1,1,50.16559,0,1,18,11,46674985
"43173",43173,1,0,40.53382,0,2,14,12,45164984
"43174",43174,1,0,57.10603,1,3,17,17,36473855
"43175",43175,4,0,60.0306,0,1,12,17,58126094
"43176",43176,2,1,22.08613,0,1,17,14,58598946
"43177",43177,1,1,30.63368,1,2,13,15,39269350
"43178",43178,2,1,35.42597,0,1,12,12,48313139
"43179",43179,3,1,43.14628,0,3,10,10,73075355
"43180",43180,2,1,41.71572,0,1,14,16,54816229
"43181",43181,1,0,39.87229,1,2,16,7,37123695
"43182",43182,4,1,38.73863,0,3,17,6,78528834
"43183",43183,3,1,28.11439,1,2,13,15,52520054
"43184",43184,2,0,21.78946,0,1,14,13,46286880
"43185",43185,4,1,36.01786,0,1,9,12,56511951
"43186",43186,2,1,35.7301,1,3,14,9,49496699
"43187",43187,2,1,51.01934,1,2,12,14,47591669
"43188",43188,2,1,50.65558,0,3,12,13,53212039
"43189",43189,2,0,45.42191,1,1,11,19,49489213
"43190",43190,1,0,19.29634,1,2,17,10,33888634
"43191",43191,1,1,56.17629,1,3,16,7,36323652
"43192",43192,2,1,23.93187,1,3,10,11,59050579
"43193",43193,2,1,20.31653,0,1,18,10,67037586
"43194",43194,1,0,46.32817,1,2,18,11,34482087
"43195",43195,4,1,38.18941,0,3,9,15,74906850
"43196",43196,3,0,25.34424,1,1,12,9,57908235
"43197",43197,1,0,48.48571,1,2,15,16,34881001
"43198",43198,1,1,28.33316,1,2,12,14,30900181
"43199",43199,2,1,44.22772,0,3,8,11,55610885
"43200",43200,1,1,44.40954,0,1,12,12,39151513
"43201",43201,1,1,57.10175,0,2,11,14,38191631
"43202",43202,1,0,55.1802,1,2,9,11,19571305
"43203",43203,1,1,35.50491,0,1,10,15,38532848
"43204",43204,4,0,24.23709,0,3,17,11,72626044
"43205",43205,3,0,58.48942,0,2,19,11,58798421
"43206",43206,2,0,28.85191,0,1,16,11,53503633
"43207",43207,2,0,20.77724,1,2,16,15,53743210
"43208",43208,2,1,45.50621,0,3,16,13,53009722
"43209",43209,2,0,53.95595,0,1,16,11,37154621
"43210",43210,3,0,58.94169,1,1,14,9,54351031
"43211",43211,2,1,44.93142,0,2,18,11,58451449
"43212",43212,2,1,59.40715,0,3,19,18,51656893
"43213",43213,2,0,32.14348,1,1,22,11,50532708
"43214",43214,2,1,28.56744,1,2,14,14,55960727
"43215",43215,1,0,60.86501,0,1,18,13,40140823
"43216",43216,2,1,22.42761,1,1,19,11,43590358
"43217",43217,2,0,44.04428,1,3,16,13,48673342
"43218",43218,2,1,33.4754,0,3,14,5,47609373
"43219",43219,3,1,53.50514,0,3,21,11,72972956
"43220",43220,1,0,51.22136,1,1,18,11,36721153
"43221",43221,2,1,58.28595,0,3,14,6,50224491
"43222",43222,1,1,38.72507,0,3,13,10,37032271
"43223",43223,1,0,35.81614,1,2,13,17,38721721
"43224",43224,4,1,45.91958,0,1,13,16,74135891
"43225",43225,1,1,31.51787,0,2,13,13,37085100
"43226",43226,1,1,27.04565,1,1,17,14,43960499
"43227",43227,1,1,25.78457,1,1,10,11,39680692
"43228",43228,2,0,29.08596,1,3,16,11,53574478
"43229",43229,3,1,33.46643,0,3,14,13,63395093
"43230",43230,3,0,48.36598,1,2,19,10,63445418
"43231",43231,3,1,34.29094,0,3,9,14,54800725
"43232",43232,2,1,36.7987,0,3,15,12,54220295
"43233",43233,4,0,49.99566,0,2,16,13,72832501
"43234",43234,2,0,24.91052,1,1,16,16,51297114
"43235",43235,1,1,48.66945,1,1,13,11,31148744
"43236",43236,1,0,34.3161,0,1,9,9,41299343
"43237",43237,4,0,40.16175,0,1,15,14,67099214
"43238",43238,2,0,35.85327,0,2,16,10,52449079
"43239",43239,3,1,34.76746,0,1,16,14,68236012
"43240",43240,2,1,24.64781,1,3,19,10,56443943
"43241",43241,4,1,23.30967,1,3,13,9,65117043
"43242",43242,3,0,56.86224,0,1,18,9,63075098
"43243",43243,1,1,46.39392,1,2,14,12,42086507
"43244",43244,2,1,25.09732,0,1,14,11,61098110
"43245",43245,2,1,55.4644,0,1,17,15,40268642
"43246",43246,2,0,55.47544,0,3,8,8,43828230
"43247",43247,2,1,44.31486,0,1,19,11,50006756
"43248",43248,1,1,56.36061,1,1,16,13,42355935
"43249",43249,2,1,34.49966,1,2,14,9,41259703
"43250",43250,1,1,21.80301,1,2,11,15,48303383
"43251",43251,3,0,38.93474,0,3,9,6,58290220
"43252",43252,1,0,33.84285,1,3,18,16,44443902
"43253",43253,1,0,23.43472,1,1,14,13,37123269
"43254",43254,1,1,28.37567,1,2,13,20,43165532
"43255",43255,1,1,36.40527,1,1,14,15,37874178
"43256",43256,2,0,53.11302,1,1,16,13,38149496
"43257",43257,3,1,60.59501,0,1,12,13,53273033
"43258",43258,1,0,56.32353,0,2,15,11,40321210
"43259",43259,3,0,56.2968,0,2,12,5,57247799
"43260",43260,2,0,27.95473,0,3,14,11,53801894
"43261",43261,2,1,27.45507,0,1,10,14,49542502
"43262",43262,2,1,55.24129,1,1,14,14,40860320
"43263",43263,4,0,50.9451,0,3,16,11,67331396
"43264",43264,2,0,28.10419,1,3,16,14,57029196
"43265",43265,2,0,25.82326,0,1,15,12,55003672
"43266",43266,3,1,26.6051,0,2,11,10,61908247
"43267",43267,2,1,57.09805,0,1,9,11,42149461
"43268",43268,1,0,37.61364,0,3,11,11,48349327
"43269",43269,1,1,34.9802,1,1,17,12,37974925
"43270",43270,1,1,19.6611,1,2,18,8,49603444
"43271",43271,2,0,50.4304,0,3,15,12,62711562
"43272",43272,1,1,26.73699,1,3,13,13,46898472
"43273",43273,4,0,29.63497,0,2,15,13,68480483
"43274",43274,1,1,33.45256,0,1,16,13,32092069
"43275",43275,1,1,38.24667,0,2,11,11,36175218
"43276",43276,1,0,61.83958,1,1,11,13,30497055
"43277",43277,2,1,23.43186,0,1,10,10,52285180
"43278",43278,1,1,44.11681,1,1,16,9,46404213
"43279",43279,4,1,37.38418,1,3,13,14,71528417
"43280",43280,2,1,34.55943,1,1,13,11,48424593
"43281",43281,1,0,38.30522,0,2,22,7,42347858
"43282",43282,2,1,40.1685,0,2,14,15,54287099
"43283",43283,1,1,40.22139,1,1,17,11,40708133
"43284",43284,2,1,30.63455,1,2,20,9,38949958
"43285",43285,3,1,36.48196,0,3,20,16,67820777
"43286",43286,2,0,34.26297,1,1,16,15,43895163
"43287",43287,2,1,27.78606,0,3,13,10,56219277
"43288",43288,3,0,48.25004,0,3,17,10,53759255
"43289",43289,2,1,51.99751,0,3,11,19,58127019
"43290",43290,1,1,35.35434,0,1,14,12,47717028
"43291",43291,2,1,31.55783,0,3,11,16,56762091
"43292",43292,2,1,36.65986,0,3,12,14,51788964
"43293",43293,1,0,43.65541,0,1,16,14,44774653
"43294",43294,1,0,22.4662,0,3,13,17,51151213
"43295",43295,2,1,21.01137,0,2,6,6,54803911
"43296",43296,1,0,37.09977,1,1,15,11,36725315
"43297",43297,4,0,27.65018,1,1,13,15,64582243
"43298",43298,2,0,24.5748,1,3,21,11,62586962
"43299",43299,1,1,56.85941,1,1,18,9,34223921
"43300",43300,2,1,41.78256,1,2,21,13,48101648
"43301",43301,1,1,30.6101,1,3,10,12,39596858
"43302",43302,4,0,29.1509,0,3,15,12,83190970
"43303",43303,3,1,25.19065,0,2,16,11,56657974
"43304",43304,3,1,32.03839,0,3,19,11,66072430
"43305",43305,2,0,53.42871,0,1,17,12,50621037
"43306",43306,1,0,61.0732,1,2,15,15,26025192
"43307",43307,2,0,19.76553,1,1,12,15,48079571
"43308",43308,2,1,39.00391,1,3,15,12,56569468
"43309",43309,1,0,23.60065,1,2,17,12,42700651
"43310",43310,2,1,43.07979,0,2,13,12,48867038
"43311",43311,2,0,38.78815,1,2,12,12,55552855
"43312",43312,1,1,43.36694,0,1,11,11,36642000
"43313",43313,2,0,44.4271,0,3,13,13,54079373
"43314",43314,2,0,33.20024,1,2,14,13,43799483
"43315",43315,2,1,46.14298,0,3,10,6,52286152
"43316",43316,3,0,24.622,1,2,22,12,64631763
"43317",43317,1,1,33.04137,1,3,17,8,37471122
"43318",43318,4,1,22.54792,0,2,15,5,74324357
"43319",43319,3,1,27.0277,1,1,13,15,48931304
"43320",43320,3,0,27.48856,0,3,12,15,59483983
"43321",43321,2,1,60.76345,1,1,13,10,38459683
"43322",43322,2,1,53.3003,0,3,12,14,59805867
"43323",43323,1,1,38.84015,0,3,14,15,48285315
"43324",43324,2,0,20.78866,0,3,17,11,64431944
"43325",43325,1,1,21.63485,1,3,12,14,36920054
"43326",43326,3,0,39.55736,0,2,22,12,66148112
"43327",43327,2,1,41.57964,1,2,13,7,54192947
"43328",43328,3,1,20.7496,1,1,10,12,50886156
"43329",43329,1,1,27.23039,1,2,9,14,37879528
"43330",43330,2,1,61.31605,1,3,18,15,48178913
"43331",43331,2,0,60.52677,0,3,15,6,49775881
"43332",43332,1,1,28.778,0,1,11,12,55791427
"43333",43333,1,1,41.4024,0,3,16,11,47082916
"43334",43334,2,0,31.18431,0,1,9,9,37536995
"43335",43335,3,0,58.75031,0,3,14,17,56226334
"43336",43336,1,0,51.95004,1,2,13,10,36430626
"43337",43337,1,1,55.65159,0,1,17,9,32551542
"43338",43338,1,1,42.24031,0,3,16,12,56018417
"43339",43339,2,0,20.65156,0,2,13,16,43558696
"43340",43340,3,0,42.89626,0,3,12,13,63427308
"43341",43341,3,1,37.20368,1,3,8,13,56263044
"43342",43342,2,0,30.81777,1,2,11,11,48975902
"43343",43343,1,0,39.61832,1,3,16,20,39514325
"43344",43344,2,0,21.73858,0,2,16,11,55957895
"43345",43345,1,1,25.6924,1,2,17,9,45420871
"43346",43346,1,1,26.44826,1,1,15,10,39567788
"43347",43347,2,0,57.18626,0,1,15,7,50819352
"43348",43348,4,1,42.94593,0,3,17,8,68917745
"43349",43349,3,1,21.86124,0,2,13,7,62623001
"43350",43350,4,1,30.0434,0,2,15,11,60990874
"43351",43351,1,1,50.44015,1,3,14,12,36489088
"43352",43352,3,1,19.69463,0,3,13,10,62799361
"43353",43353,3,1,44.56736,0,2,15,8,50274396
"43354",43354,2,0,46.79713,1,3,14,15,57228770
"43355",43355,2,1,52.14146,0,1,16,11,42417237
"43356",43356,3,0,33.26721,0,3,11,8,62106743
"43357",43357,2,1,24.46223,0,3,13,10,51578568
"43358",43358,1,1,57.30583,0,1,17,18,28565202
"43359",43359,1,1,35.67895,1,2,17,14,36627805
"43360",43360,1,1,59.62834,1,1,15,12,32534178
"43361",43361,2,1,41.25252,1,1,16,13,39466876
"43362",43362,2,1,35.63952,1,2,13,10,58210069
"43363",43363,1,1,27.9742,0,2,13,16,40483696
"43364",43364,1,1,22.84653,0,1,14,8,47402524
"43365",43365,2,0,51.46322,0,2,17,9,44179300
