"","id","gender","age","education","district","mth_income","voted_for","satisfaction","support_incumbent"
"13219",13219,"Female",33.5904234615155,"High School","North",8364564.01112164,0,"Low","Unlikely"
"13220",13220,"Female",41.4452092014253,"High School","Southeast",9227212.31424748,0,"High","Unlikely"
"13221",13221,"Female",37.2389168357477,"University","Central",14783158.0938484,1,"Medium","Very Unlikely"
"13222",13222,"Female",44.793337625917,"High School","Southeast",9551404.06751588,0,"Low","Indifferent"
"13223",13223,"Male",64.6057794438675,"University","Central",16912850.4909002,0,"Very Low","Likely"
"13224",13224,"Female",46.8367157010362,"Postgraduate","West",25734595.8247504,1,"Medium","Indifferent"
"13225",13225,"Male",58.2170306206681,"University","Southeast",16576261.7358815,1,"Very High","Indifferent"
"13226",13226,"Female",35.8828708063811,"University","Southeast",14630923.6662613,1,"Very High","Likely"
"13227",13227,"Female",25.611133841332,"Postgraduate","West",23334676.5924318,1,"Very Low","Indifferent"
"13228",13228,"Female",43.1771367751062,"High School","Central",9398151.91494795,0,"Very Low","Likely"
"13229",13229,"Female",41.8939156527631,"High School","West",9273119.92416457,0,"Very High","Indifferent"
"13230",13230,"Female",35.9395221872255,"High School","Central",8638567.19263058,0,"Medium","Likely"
"13231",13231,"Male",30.7193135078996,"University","West",14011887.227342,1,"Very High","Unlikely"
"13232",13232,"Male",59.0433440227062,"Doctorate","North",40624811.0360579,1,"Medium","Very Unlikely"
"13233",13233,"Female",27.7152381595224,"High School","North",7621381.90765907,1,"Medium","Indifferent"
"13234",13234,"Male",59.8999456204474,"University","Central",16674429.7932068,0,"Low","Unlikely"
"13235",13235,"Female",33.2520247041248,"University","West",14323588.9796696,0,"Low","Very Unlikely"
"13236",13236,"Male",40.9422744112089,"Postgraduate","North",25177437.2998775,0,"High","Very Unlikely"
"13237",13237,"Female",29.4625119362026,"High School","Southeast",7850587.73954052,0,"Very High","Likely"
"13238",13238,"Male",35.2550529008731,"Postgraduate","North",24559127.9351836,0,"Low","Indifferent"
"13239",13239,"Male",27.1978335892782,"University","Southeast",13552822.5532055,1,"Medium","Unlikely"
"13240",13240,"Female",53.5650434172712,"Doctorate","Central",40269159.6637195,1,"High","Very Unlikely"
"13241",13241,"Female",64.6995244803838,"University","West",16916253.0841874,0,"Low","Indifferent"
"13242",13242,"Female",62.9081293041818,"University","North",16833088.9506189,0,"Very High","Indifferent"
"13243",13243,"Female",38.9839342907071,"High School","Central",8972914.76817058,0,"Very Low","Indifferent"
"13244",13244,"Male",45.3334152889438,"University","West",15601276.8226045,1,"Low","Very Likely"
"13245",13245,"Female",44.8155164252967,"University","Southeast",15552890.0320854,1,"Low","Unlikely"
"13246",13246,"Female",59.126232881099,"University","Central",16630115.1171266,0,"Very Low","Indifferent"
"13247",13247,"Male",55.6431354754604,"High School","North",10413461.6128486,1,"Low","Indifferent"
"13248",13248,"Male",55.946458069142,"University","Central",16433421.727924,1,"Low","Indifferent"
"13249",13249,"Female",28.9618625403382,"High School","North",7785334.23489725,0,"Medium","Indifferent"
"13250",13250,"Male",50.7722753253765,"High School","Central",10061453.5542189,0,"High","Indifferent"
"13251",13251,"Female",53.1082339454442,"University","North",16236815.3556112,0,"Medium","Unlikely"
"13252",13252,"Female",32.8141974015161,"High School","Central",8271064.00594343,0,"Very Low","Very Likely"
"13253",13253,"Male",51.277517659124,"University","Southeast",16100297.8497805,0,"Medium","Unlikely"
"13254",13254,"Male",33.884142503608,"Postgraduate","North",24398012.0955449,0,"Low","Very Unlikely"
"13255",13255,"Female",27.5230547683313,"Doctorate","West",37594717.6708381,1,"Low","Very Unlikely"
"13256",13256,"Male",38.4794608904049,"Doctorate","Central",38919315.5196362,1,"Very High","Very Unlikely"
"13257",13257,"Male",45.2139244964346,"High School","North",9589494.64180529,1,"Low","Indifferent"
"13258",13258,"Male",35.8207774162292,"Doctorate","North",38624753.2510559,1,"Medium","Indifferent"
"13259",13259,"Female",58.5707164970227,"High School","North",10598110.516158,0,"High","Very Likely"
"13260",13260,"Female",27.6488280557096,"University","West",13611661.5807336,0,"Low","Very Unlikely"
"13261",13261,"Male",34.2627603467554,"University","West",14444554.6162771,1,"Very Low","Unlikely"
"13262",13262,"Male",49.3904970348813,"University","Central",15951320.778695,0,"Low","Very Unlikely"
"13263",13263,"Female",43.6441411473788,"University","Central",15442511.2876274,0,"Low","Indifferent"
"13264",13264,"Female",64.0421464857645,"High School","Central",10886270.6523752,0,"Very Low","Very Unlikely"
"13265",13265,"Female",31.7666009482928,"University","West",14142871.2613445,0,"High","Very Unlikely"
"13266",13266,"Female",36.9462869171984,"Postgraduate","West",24752026.3624207,1,"High","Very Unlikely"
"13267",13267,"Female",50.9996555713005,"University","Southeast",16079353.9279581,1,"Low","Very Unlikely"
"13268",13268,"Male",27.841447966639,"University","North",13639310.0766146,1,"Low","Indifferent"
"13269",13269,"Male",33.3052414269187,"Doctorate","North",38329561.2201552,0,"Medium","Very Unlikely"
"13270",13270,"Male",40.5997442500666,"University","Central",15141564.9427681,0,"High","Unlikely"
"13271",13271,"Male",49.1229051644914,"High School","Southeast",9929143.63174647,0,"Medium","Very Likely"
"13272",13272,"Male",49.0547646670602,"Doctorate","North",39923889.136412,1,"High","Unlikely"
"13273",13273,"Female",60.2134050671011,"High School","Central",10691671.0951363,0,"Very Low","Unlikely"
"13274",13274,"Female",41.3622762598097,"Doctorate","Southeast",39219173.6777458,1,"Medium","Unlikely"
"13275",13275,"Male",29.26135376608,"Postgraduate","West",23825242.3330409,1,"Very High","Very Unlikely"
"13276",13276,"Female",25.4301670487039,"University","Central",13310739.4363109,1,"Very Low","Unlikely"
"13277",13277,"Male",32.5974601637572,"University","Central",14244818.1587097,1,"Very High","Very Likely"
"13278",13278,"Female",52.1362453335896,"University","Central",16165887.291226,1,"Low","Very Likely"
"13279",13279,"Male",41.8658461985178,"Postgraduate","Central",25268728.5740034,1,"Low","Indifferent"
"13280",13280,"Female",35.1465146965347,"High School","Central",8547169.44147239,1,"Medium","Unlikely"
"13281",13281,"Female",47.6983756530099,"University","Central",15809919.4316261,1,"High","Unlikely"
"13282",13282,"Male",41.8029914535582,"University","Central",15262677.3576342,0,"Very High","Very Unlikely"
"13283",13283,"Male",63.6037987996824,"University","Central",16866459.1525948,1,"Very High","Unlikely"
"13284",13284,"Female",62.5802087904885,"University","Central",16816471.4593485,1,"High","Unlikely"
"13285",13285,"Female",28.6004643198103,"High School","North",7738788.2421757,0,"High","Very Likely"
"13286",13286,"Female",34.7938394485973,"University","Central",14505122.4962677,1,"High","Unlikely"
"13287",13287,"Male",49.2053764350712,"High School","Southeast",9935218.38258166,1,"Very High","Very Unlikely"
"13288",13288,"Male",30.1143371853977,"High School","Central",7934090.96917418,0,"Low","Very Unlikely"
"13289",13289,"Male",43.5244820211083,"High School","West",9431135.6384335,0,"High","Unlikely"
"13290",13290,"Female",33.5254570930265,"University","North",14356877.5237457,1,"Very High","Indifferent"
"13291",13291,"Male",41.2738405722193,"High School","North",9210018.22976045,0,"Very High","Likely"
"13292",13292,"Female",29.1981471474282,"High School","Central",7817222.41931667,0,"Medium","Unlikely"
"13293",13293,"Male",44.6667359787971,"University","Central",15539488.5700524,1,"Low","Unlikely"
"13294",13294,"Female",32.0066196625121,"High School","Central",8171388.72370998,0,"Low","Likely"
"13295",13295,"Female",30.6353379120119,"High School","Central",8000587.50283185,0,"Low","Unlikely"
"13296",13296,"Female",27.9645562726073,"University","West",13654395.3656569,1,"Low","Indifferent"
"13297",13297,"Male",38.0755282370374,"University","Central",14875426.2373029,0,"High","Unlikely"
"13298",13298,"Female",64.8548713908531,"Postgraduate","Central",26924777.2702902,0,"Medium","Very Unlikely"
"13299",13299,"Male",63.1784623237327,"University","West",16845927.4788272,0,"Medium","Very Likely"
"13300",13300,"Male",39.7870825557038,"University","Central",15058732.5054301,0,"High","Very Unlikely"
"13301",13301,"Female",39.2610416049138,"University","Central",15003123.44258,1,"Very High","Very Unlikely"
"13302",13302,"Male",52.9415761386044,"High School","Southeast",10224790.2282445,1,"Very High","Very Unlikely"
"13303",13303,"Male",35.0964847956784,"University","North",14539994.4278621,1,"Medium","Very Unlikely"
"13304",13304,"Female",51.6807840769179,"High School","Central",10130583.5803236,0,"Medium","Indifferent"
"13305",13305,"Male",57.622935119085,"University","Central",16540040.2209125,1,"High","Very Unlikely"
"13306",13306,"Male",63.9663290926255,"Doctorate","West",40883875.7827427,1,"High","Very Unlikely"
"13307",13307,"Female",58.3089408446103,"Doctorate","North",40582687.4456034,1,"High","Unlikely"
"13308",13308,"Male",23.98414646741,"Postgraduate","North",23106922.6570295,1,"Medium","Very Unlikely"
"13309",13309,"Male",34.9750958527438,"Postgraduate","Southeast",24526271.8445454,1,"Very High","Unlikely"
"13310",13310,"Female",61.3611333826557,"Doctorate","West",40754077.2767535,0,"Medium","Very Unlikely"
"13311",13311,"Male",62.0695269801654,"Postgraduate","Central",26790691.7330887,1,"High","Indifferent"
"13312",13312,"Male",26.0312424264848,"Postgraduate","North",23392451.3994946,1,"Very High","Very Unlikely"
"13313",13313,"Male",61.6382924271747,"High School","Central",10768438.4816309,1,"Medium","Unlikely"
"13314",13314,"Male",42.4971310910769,"High School","Central",9332127.03542043,0,"Low","Very Unlikely"
"13315",13315,"Male",47.5060887034051,"University","West",15793489.8284986,1,"Very High","Very Unlikely"
"13316",13316,"Male",45.7547327596694,"University","Southeast",15638955.200152,0,"Low","Indifferent"
"13317",13317,"Male",61.6885874727741,"Postgraduate","Southeast",26770409.9007576,0,"Medium","Very Unlikely"
"13318",13318,"Male",50.7826252602972,"High School","Southeast",10062656.7903752,1,"Medium","Indifferent"
"13319",13319,"Male",49.3934396486729,"Doctorate","Southeast",39951077.1088223,0,"Low","Very Likely"
"13320",13320,"Male",32.1329708038829,"Postgraduate","Central",24187726.6986623,1,"Very High","Unlikely"
"13321",13321,"Male",23.1636824044399,"University","Central",12989095.0434149,0,"Very Low","Very Unlikely"
"13322",13322,"Female",60.9298519594595,"University","North",16731864.0582113,1,"Medium","Indifferent"
"13323",13323,"Female",48.8986304681748,"University","Central",15910512.174425,1,"Low","Likely"
"13324",13324,"Male",55.7945261709392,"University","Central",16422929.9838544,0,"Medium","Very Unlikely"
"13325",13325,"Male",46.2185534490272,"University","Southeast",15679066.7213651,1,"Very High","Indifferent"
"13326",13326,"Male",58.6553836166859,"High School","North",10602955.951298,0,"High","Very Unlikely"
"13327",13327,"Female",50.2112601753324,"University","North",16015848.9553385,0,"Medium","Very Unlikely"
"13328",13328,"Male",28.7506303759292,"University","North",13757788.717173,1,"Medium","Very Unlikely"
"13329",13329,"Male",47.5596538283862,"High School","North",9797490.06043394,1,"Very Low","Unlikely"
"13330",13330,"Female",23.7245483677834,"High School","North",7069427.13960899,0,"High","Indifferent"
"13331",13331,"Female",23.250535545405,"High School","North",7001323.61021183,0,"Very Low","Indifferent"
"13332",13332,"Male",46.0649414500222,"University","Southeast",15666744.2745608,1,"Very High","Likely"
"13333",13333,"Female",48.7483453247696,"High School","Southeast",9898165.5122058,0,"High","Unlikely"
"13334",13334,"Female",49.3177657020278,"University","Southeast",15944862.1804887,0,"Very Low","Unlikely"
"13335",13335,"Female",27.4086309843697,"High School","Central",7580032.16476347,0,"Medium","Very Unlikely"
"13336",13336,"Male",26.1763677303679,"Postgraduate","North",23413346.832029,0,"High","Indifferent"
"13337",13337,"Male",48.5788580263034,"University","West",15884063.5095711,0,"Low","Unlikely"
"13338",13338,"Female",31.7169764898717,"University","West",14136743.6198627,0,"Low","Very Unlikely"
"13339",13339,"Male",42.2181506701745,"University","Southeast",15305029.1837075,0,"Low","Unlikely"
"13340",13340,"Male",53.0763295441866,"University","Central",16234802.3840961,0,"Low","Very Unlikely"
"13341",13341,"Female",34.7651589703746,"University","North",14502137.5142071,1,"Very Low","Very Unlikely"
"13342",13342,"Male",54.9689897210337,"Doctorate","Southeast",40368212.3626296,1,"High","Indifferent"
"13343",13343,"Female",62.6421734122559,"Postgraduate","Central",26819929.0672344,0,"Medium","Unlikely"
"13344",13344,"Female",26.4677826808766,"University","Central",13453300.5107042,0,"Medium","Indifferent"
"13345",13345,"Male",24.2170042395592,"High School","North",7139925.05734798,0,"Medium","Very Likely"
"13346",13346,"Female",55.3027106891386,"University","North",16389965.0817376,0,"Very Low","Very Unlikely"
"13347",13347,"Male",45.4608272537589,"Postgraduate","North",25611348.2454027,1,"Very High","Indifferent"
"13348",13348,"Female",43.8997543603182,"University","Central",15467342.3252208,0,"Low","Unlikely"
"13349",13349,"Female",40.2709028292447,"Postgraduate","North",25108166.7277274,1,"High","Very Unlikely"
"13350",13350,"Female",36.4773872694932,"University","North",14698917.5896414,1,"Medium","Likely"
"13351",13351,"Male",27.3097822000273,"University","Southeast",13566996.9143663,1,"High","Very Unlikely"
"13352",13352,"Male",30.4331247857772,"High School","North",7975373.29278666,0,"Very Low","Indifferent"
"13353",13353,"Male",36.3163798307069,"Doctorate","Southeast",38681033.6777076,0,"Very Low","Very Unlikely"
"13354",13354,"Male",50.0541867045686,"High School","West",10005020.5988971,0,"Medium","Unlikely"
"13355",13355,"Female",56.1010261010379,"Doctorate","North",40443157.7337427,1,"High","Very Unlikely"
"13356",13356,"Male",59.4956313557923,"University","North",16651419.4292832,0,"Low","Very Unlikely"
"13357",13357,"Male",61.664176133927,"University","North",16770358.4927494,1,"Very High","Very Unlikely"
"13358",13358,"Male",50.85407766141,"University","North",16066452.1859981,1,"Very High","Very Unlikely"
"13359",13359,"Male",47.6518722926266,"University","West",15804915.3855341,0,"Very Low","Indifferent"
"13360",13360,"Male",41.3571296120062,"University","Central",15219267.7240587,1,"Medium","Likely"
"13361",13361,"Female",50.7187465582974,"High School","Central",10057528.4819263,1,"Very High","Indifferent"
"13362",13362,"Female",60.3496567937545,"High School","North",10700230.6834657,0,"Very High","Indifferent"
"13363",13363,"Female",40.9124478572048,"High School","North",9173105.42720306,1,"Very High","Indifferent"
"13364",13364,"Male",42.6464679953642,"High School","North",9347676.52286397,0,"Medium","Unlikely"
"13365",13365,"Female",62.7169023859315,"Postgraduate","North",26823402.3633313,1,"Medium","Indifferent"
"13366",13366,"Male",51.490284355823,"University","Southeast",16117069.362547,0,"Low","Indifferent"
"13367",13367,"Female",46.0324039147235,"University","Southeast",15664031.1286516,1,"Very High","Indifferent"
