"","id","name","host_id","host_name","neighbourhood_group","neighbourhood","latitude","longitude","room_type","price","minimum_nights","number_of_reviews","last_review","reviews_per_month","calculated_host_listings_count","availability_365"
"939",33250984,"Large private bedroom in prime West Village!",250374011,"Lisa","Manhattan","West Village",40.73261,-74.01043,"Private room",120,2,12,"2019-07-08",3.91,1,35
"940",21722921,"Bright & Spacious Bedroom in Greenpoint Apartment",9306976,"Aaron","Brooklyn","Greenpoint",40.73399,-73.95542,"Private room",60,2,35,"2019-06-20",2.41,2,85
"941",17905479,"Gorgeous One Bedroom in the Heart of Chelsea",4253817,"Cari","Manhattan","Chelsea",40.74123,-73.99522,"Entire home/apt",200,4,45,"2019-06-13",1.66,1,49
"942",26360690,"Peaceful Parkside Place",21184527,"Jackson","Brooklyn","Prospect-Lefferts Gardens",40.65529,-73.95971,"Entire home/apt",130,1,16,"2019-06-17",1.32,1,0
"943",33996094,"Astoria Prime- 5 Min to LaGuardia/20 Min to NYC!",60737457,"Paige","Queens","Ditmars Steinway",40.7733,-73.90569,"Entire home/apt",225,1,23,"2019-07-06",9.58,1,109
"944",29922930,"New york Doorman building, 4 elevators and balcony",64802660,"David","Manhattan","Midtown",40.76599,-73.9826,"Entire home/apt",175,184,0,"",NA,2,0
"945",13674053,"Beautiful & Sunny Room in Vibrant Bushwick!",45369628,"Maya","Brooklyn","Bushwick",40.7017,-73.92344,"Private room",60,2,0,"",NA,1,0
"946",22878070,"Large 3 Bedroom Loft in Fort Greene, Brooklyn",26500272,"Sam","Brooklyn","Fort Greene",40.6932,-73.97348,"Entire home/apt",350,3,0,"",NA,1,0
"947",5582283,"Cozy bedroom in Brooklyn Sunsetpark",26098783,"Sam","Brooklyn","Sunset Park",40.65118,-74.00842,"Private room",2000,2,0,"",NA,2,365
"948",3831,"Cozy Entire Floor of Brownstone",4869,"LisaRoxanne","Brooklyn","Clinton Hill",40.68514,-73.95976,"Entire home/apt",89,1,270,"2019-07-05",4.64,1,194
"949",6499870,"Kid friendly 2 bedroom in Harlem",33975064,"Jessica","Manhattan","Harlem",40.80571,-73.95429,"Entire home/apt",150,3,2,"2016-08-06",0.04,1,0
"950",18139171,"Spacious Oasis Duplex with Private Garden",5736671,"Sarah","Brooklyn","Boerum Hill",40.68786,-73.98811,"Entire home/apt",160,5,10,"2019-01-31",0.39,1,8
"951",2087524,"Private Parlour Floor",10656683,"Lorna","Brooklyn","Clinton Hill",40.68041,-73.95838,"Entire home/apt",99,4,74,"2019-06-11",1.93,1,261
"952",36381008,"Comfort home",266211707,"Yan","Brooklyn","Sunset Park",40.64454,-74.0201,"Private room",185,1,0,"",NA,2,175
"953",3851623,"Convenient, Greenwich/West Village Apartment",1582736,"Pam","Manhattan","Greenwich Village",40.7338,-73.99498,"Entire home/apt",200,5,7,"2019-01-05",0.18,1,0
"954",4339924,"Penthouse Flat, Million-$-View, Best Area!",22530714,"Murad","Brooklyn","Bushwick",40.6989,-73.92904,"Entire home/apt",200,90,91,"2016-10-04",1.59,1,365
"955",6004786,"Lovely Soho / Village 1BR",14477996,"Simone","Manhattan","SoHo",40.72703,-74.00286,"Entire home/apt",350,2,10,"2015-12-21",0.2,1,0
"956",20135026,"Personal Room/Bathroom with Large Shared Living",6971106,"Michael","Manhattan","Upper West Side",40.79957,-73.96989,"Private room",72,3,4,"2017-10-24",0.17,2,0
"957",32675657,"A budget friendly Greenpoint Studio!",83717038,"Max","Brooklyn","Greenpoint",40.73738,-73.95282,"Entire home/apt",95,2,7,"2019-06-14",1.89,3,14
"958",24282118,"One Bed Room in Financial District",155935757,"Amy","Manhattan","Financial District",40.70615,-74.00752,"Entire home/apt",105,30,1,"2018-12-29",0.16,1,233
"959",30038130,"Manhattan Penthouse",213781715,"Anting","Manhattan","NoHo",40.72865,-73.99148,"Entire home/apt",179,1,0,"",NA,33,179
"960",32461960,"Riverdale Pad",163737392,"K","Bronx","Fieldston",40.896,-73.89964,"Private room",64,1,11,"2019-06-27",3.47,2,358
"961",2931595,"Light filled SoHo walk-up",846521,"James","Manhattan","SoHo",40.7241,-74.0042,"Entire home/apt",250,2,18,"2019-06-30",1.83,1,9
"962",21751907,"Room in Brooklyn, 5 min to N and R train",26498283,"Aura Angelica","Brooklyn","Sunset Park",40.64736,-74.0106,"Private room",40,5,3,"2019-01-01",0.16,1,0
"963",29621716,"Large and comfortable in heart of Brooklyn",29746291,"Sumana","Brooklyn","Prospect-Lefferts Gardens",40.65931,-73.95371,"Entire home/apt",150,5,5,"2019-07-05",0.68,1,3
"964",9614552,"Huge brownstone apt. on cute block!",766920,"Archie","Brooklyn","Carroll Gardens",40.68316,-73.99775,"Entire home/apt",100,2,4,"2016-04-18",0.09,1,0
"965",26530921,"New Luxury Building",11459431,"Anna","Manhattan","Hell's Kitchen",40.76213,-73.99938,"Entire home/apt",300,5,1,"2018-09-25",0.1,1,11
"966",23521858,"Big Boho-Brooklyn Heights Studio Room",51282128,"Jenny","Brooklyn","Brooklyn Heights",40.69126,-73.99288,"Private room",50,10,4,"2019-01-05",0.25,1,0
"967",27462063,"Luxurious West Village Studio with Zen Garden",21888830,"Jordan","Manhattan","West Village",40.73495,-74.00402,"Entire home/apt",190,30,5,"2019-04-01",0.6,1,130
"968",19265792,"Oasis Carriage House Apartment in Williamsburg",14416238,"New","Brooklyn","Williamsburg",40.70851,-73.94197,"Entire home/apt",125,4,0,"",NA,1,0
"969",31993541,"Nice bright and quiet room near Prospect park",10174909,"Marine","Brooklyn","Crown Heights",40.66415,-73.95169,"Private room",50,7,0,"",NA,1,0
"970",5623799,"Sunny lofty BR on Express A/D line",9311147,"Esther","Manhattan","Harlem",40.82417,-73.94496,"Private room",49,1,0,"",NA,1,0
"971",33555952,"HUGE, SUNNY room in Financial District",12655794,"Pat","Manhattan","Financial District",40.70598,-74.00804,"Private room",150,4,2,"2019-04-15",0.62,1,90
"972",35263872,"Lovely private bedroom by Columbia University",28836096,"George","Manhattan","Morningside Heights",40.81494,-73.96041,"Private room",109,1,5,"2019-06-22",4.29,2,148
"973",29059334,"BSM.1. Shered room for 4-5 guests",215588687,"Levi","Brooklyn","Prospect-Lefferts Gardens",40.66017,-73.9475,"Shared room",25,2,4,"2019-06-07",0.53,6,365
"974",30187850,"Cozy room one block away from Central Park!",226772729,"Lucía","Manhattan","Upper West Side",40.79535,-73.9641,"Private room",120,5,1,"2019-01-19",0.18,1,0
"975",7995140,"Loft with garden  - Williamsburg",3318161,"Etienne","Brooklyn","Williamsburg",40.71212,-73.95888,"Entire home/apt",170,3,36,"2019-05-27",0.77,1,1
"976",9765276,"Private Room Near Prospect Park",37821056,"Nichole","Brooklyn","Flatbush",40.6518,-73.95894,"Private room",39,7,13,"2018-07-27",0.3,4,346
"977",1672977,"NEW_2BR_PrivateRoof&CityView_Beauty",2119276,"Host","Manhattan","Hell's Kitchen",40.76703,-73.98874,"Entire home/apt",195,30,17,"2019-04-12",0.35,39,333
"978",35161225,"⭐ Oversized 4BR Loft In Prime Location!",264776021,"Eduardo","Manhattan","Chelsea",40.73863,-73.99965,"Entire home/apt",499,2,1,"2019-06-20",1,1,115
"979",33455365,"Cozy shared room in the middle of Manhattan",251817021,"Lincoln","Manhattan","Hell's Kitchen",40.76838,-73.98723,"Shared room",95,1,4,"2019-05-30",1.2,5,21
"980",8552070,"Sunny Greenpoint Room",3656083,"Juan","Brooklyn","Greenpoint",40.73464,-73.95413,"Private room",70,4,17,"2019-05-20",0.37,2,159
"981",64107,"BROOKLYN  STUDIO APARTMENT",313317,"Niya","Brooklyn","Crown Heights",40.6778,-73.94339,"Private room",100,3,279,"2019-06-24",2.69,1,301
"982",6543852,"Sunny Apt. in Historic Harlem Bldg.",2482106,"Jennifer","Manhattan","Harlem",40.82553,-73.93875,"Private room",63,1,6,"2016-05-18",0.13,1,0
"983",26874727,"Large, spacious bedroom in the heart of Bushwick!",129596284,"Sonya","Brooklyn","Bushwick",40.70105,-73.92183,"Private room",40,4,5,"2018-12-29",0.42,1,0
"984",16336428,"Cozy room in Brooklyn",13933851,"Yagil","Brooklyn","Bedford-Stuyvesant",40.68997,-73.92742,"Private room",40,8,11,"2018-02-28",0.35,2,0
"985",33512766,"STEINWAY..The heart of Astoria",73227284,"Bidhya","Queens","Astoria",40.7577,-73.91728,"Private room",60,2,6,"2019-05-10",1.94,1,333
"986",34173196,"Private Queen bedroom, wonderful view",161472665,"Melissa","Manhattan","East Village",40.72729,-73.97618,"Private room",250,1,2,"2019-05-24",1.18,1,178
"987",24304881,"Bright Getaway Studio on the Hudson River",122917817,"Kelly","Manhattan","Harlem",40.82036,-73.95415,"Entire home/apt",100,2,24,"2019-07-04",2.57,1,8
"988",30394105,"Expansive West Village Studio w/ Doorman + Gym by Blueground",107434423,"Blueground","Manhattan","West Village",40.7296,-74.00246,"Entire home/apt",341,30,0,"",NA,232,285
"989",30691909,"Spacious 1 BR Home in Hell's Kitchen",1319214,"Nick","Manhattan","Hell's Kitchen",40.76333,-73.98917,"Entire home/apt",172,4,3,"2019-02-21",0.42,1,0
"990",28868139,"New Yorker first option to all Malls n restaurant",47564333,"Marisa","Queens","Flushing",40.75414,-73.81536,"Private room",75,1,0,"",NA,1,365
"991",14215061,"Cozy Room in Astoria",75480489,"Ramazan","Queens","Ditmars Steinway",40.7708,-73.90036,"Private room",70,3,23,"2019-01-02",0.66,1,365
"992",7873893,"Private Room - Condo @ FiDi",3593739,"Andres","Manhattan","Financial District",40.70518,-74.0127,"Private room",80,2,0,"",NA,1,0
"993",13105778,"Entire Astoria Hardwood Floor 1 BR Apartment",72839296,"Megahn","Queens","Long Island City",40.76235,-73.92973,"Entire home/apt",99,2,16,"2016-12-10",0.44,1,0
"994",9471893,"Newly Renovated Soho Apt: 2 bedroom/2 bathroom",49090209,"Jack","Manhattan","Greenwich Village",40.72772,-74.0013,"Entire home/apt",225,1,1,"2016-01-02",0.02,1,0
"995",12758216,"Sunlit Studio on UWS!",68388626,"Amanda","Manhattan","Upper West Side",40.78491,-73.97447,"Entire home/apt",120,2,4,"2016-08-22",0.11,1,0
"996",9185754,"A Tree Grows in Brooklyn",46547144,"Jane","Brooklyn","Williamsburg",40.70782,-73.95462,"Private room",60,1,2,"2015-11-23",0.05,1,0
"997",28050441,"Industrial Chic, Owners Suite",211893857,"Vaughn","Brooklyn","East Flatbush",40.65943,-73.91939,"Entire home/apt",110,2,45,"2019-07-03",5.27,1,2
"998",27989719,"Private Room in Prospect Place",38886949,"Nishant","Brooklyn","Prospect Heights",40.67893,-73.97113,"Private room",250,16,0,"",NA,2,89
"999",34902183,"Calming & Bright 1 BR Apt in Upper West Side",263054681,"Carmen","Manhattan","Harlem",40.81982,-73.94481,"Entire home/apt",93,30,0,"",NA,1,325
"1000",4006264,"Cozy Parkside 1 Bedroom Apartment",942933,"David","Manhattan","Harlem",40.80489,-73.95759,"Entire home/apt",115,1,1,"2014-09-25",0.02,1,0
