"","drivers","age","gender","income","work_hours","distance","bonus","satisfaction","leaving"
"3528",1,31,0,310230,9,107,45117,4,5
"3529",1,31,1,382194,9,92,27396,4,3
"3530",1,31,1,487623,11,86,10000,5,3
"3531",0,32,1,309462,8,69,10000,3,5
"3532",0,30,1,302829,8,44,10000,3,4
"3533",0,30,0,261450,6,112,15508,4,4
"3534",1,29,1,400527,9,92,13660,3,5
"3535",1,32,0,395761,8,110,32857,2,3
"3536",1,29,0,402399,7,83,27502,2,1
"3537",0,32,1,357155,7,81,10000,5,3
"3538",0,30,1,285390,8,133,10000,4,4
"3539",0,28,1,271527,8,38,23225,3,3
"3540",0,28,0,296524,7,53,24530,2,4
"3541",1,27,0,382591,12,102,24465,4,4
"3542",1,33,0,312348,9,55,23556,4,1
"3543",1,29,0,322922,7,86,20692,5,5
"3544",1,30,1,392963,12,83,19461,1,3
"3545",0,29,1,330421,8,72,70879,2,2
"3546",0,30,1,308612,9,46,27024,3,4
"3547",1,33,1,276672,11,61,41141,1,3
"3548",1,33,1,301343,9,82,10000,5,3
"3549",0,28,0,325027,8,41,85645,4,4
"3550",0,27,1,290730,8,65,10000,3,4
"3551",0,30,1,276921,8,10,10000,1,2
"3552",0,33,1,287247,10,103,21877,4,4
"3553",1,31,1,440863,8,63,21179,4,2
"3554",0,29,1,315573,10,88,60227,2,1
"3555",0,31,1,331414,7,86,52103,4,4
"3556",0,29,0,235758,9,65,42123,5,4
"3557",1,30,1,374915,9,66,14283,1,3
"3558",0,30,0,233991,7,77,10000,3,3
"3559",1,29,1,274188,10,66,15928,4,2
"3560",0,30,0,245642,9,103,35038,4,5
"3561",1,33,1,360511,9,105,16511,4,5
"3562",1,34,0,374839,9,68,10000,2,1
"3563",0,29,1,255739,8,77,19585,3,2
"3564",0,29,1,329518,10,58,12872,3,3
"3565",0,33,1,308864,7,80,10000,4,5
"3566",1,29,1,367014,10,64,19678,4,4
"3567",0,31,0,245206,9,99,23618,3,4
"3568",0,26,1,258199,9,61,10000,5,4
"3569",1,29,1,313853,10,99,25560,2,3
"3570",1,31,0,240011,10,84,19118,1,3
"3571",0,30,1,385531,8,68,18852,3,4
"3572",0,29,0,319336,8,83,10000,4,5
"3573",0,28,1,271609,7,83,54051,3,4
"3574",0,32,1,289156,7,48,32033,3,3
"3575",1,28,1,213007,12,95,21663,3,3
"3576",0,29,0,246571,7,53,10000,4,4
"3577",0,29,0,276259,9,15,50728,3,3
"3578",1,30,0,409901,10,73,21011,2,3
"3579",1,31,0,372957,11,92,20317,2,1
"3580",1,30,1,352809,8,95,29695,4,4
"3581",0,33,0,276329,8,89,23232,3,3
"3582",0,28,1,319270,8,81,10000,2,5
"3583",0,30,0,309335,8,92,54173,2,2
"3584",0,32,1,257560,8,75,45186,4,4
"3585",1,30,1,349061,10,74,10469,2,3
"3586",0,31,0,320749,8,65,10000,3,5
"3587",0,31,1,293082,7,70,32719,3,3
"3588",0,32,0,232293,10,90,10000,2,2
"3589",0,32,0,272468,7,88,33579,3,3
"3590",1,29,1,432031,8,88,10000,4,1
"3591",0,30,1,285313,10,86,53093,4,3
"3592",0,29,1,161993,8,90,66168,4,4
"3593",0,31,1,261201,7,137,35710,4,4
"3594",0,27,0,341885,9,53,26893,4,4
"3595",1,27,1,345475,8,85,16623,3,3
"3596",1,32,1,385464,12,96,33714,5,4
"3597",1,27,0,323171,12,84,18123,5,4
"3598",0,28,1,283069,8,53,77636,2,3
"3599",0,29,0,330815,7,109,10000,3,5
"3600",1,31,1,376828,10,110,10000,5,3
"3601",1,29,0,394521,12,74,28478,2,1
"3602",0,31,1,281272,7,112,38179,5,4
"3603",1,33,0,410728,11,83,26883,2,2
"3604",0,31,1,241193,8,77,55576,4,5
"3605",0,34,1,238531,8,61,10000,3,3
"3606",0,30,1,318240,8,56,10000,2,2
"3607",1,32,1,288961,10,77,16630,2,2
"3608",1,27,1,387190,7,109,20969,2,4
"3609",0,30,1,323917,8,62,48412,2,4
"3610",0,30,1,261646,6,99,25182,3,5
"3611",0,30,1,278268,9,77,44551,3,4
"3612",1,30,1,351623,10,110,26691,4,4
"3613",1,28,0,400929,10,86,19509,1,3
"3614",1,35,1,285556,11,71,24701,5,3
"3615",0,28,1,292591,7,77,22938,2,2
"3616",0,27,1,297079,8,99,10000,4,3
"3617",1,31,1,348578,9,112,20916,3,3
"3618",1,30,0,310956,10,75,14649,3,4
"3619",1,30,1,258362,10,74,53588,2,3
"3620",0,30,0,281775,9,71,44102,3,3
"3621",0,29,1,278187,9,104,40854,3,4
"3622",1,29,1,428727,10,69,14823,4,1
"3623",1,32,1,325831,10,25,30549,5,3
"3624",1,31,1,315847,10,103,23705,4,2
"3625",0,31,0,277384,8,39,11192,3,5
"3626",1,30,1,368691,12,94,25595,1,4
"3627",1,31,0,322680,9,83,14018,2,2
"3628",0,27,1,325860,9,64,64776,3,4
"3629",1,33,1,318257,10,83,20316,1,2
"3630",1,31,1,420268,13,70,12735,3,1
"3631",0,32,0,275487,8,72,10000,5,4
"3632",0,28,1,354639,8,91,10000,3,3
"3633",0,30,1,241727,8,64,18262,2,3
"3634",1,31,1,409123,7,101,15705,2,2
"3635",1,30,1,516014,7,96,14405,3,5
"3636",0,28,1,4e+05,9,85,10000,4,5
"3637",0,27,1,285415,8,44,42218,3,1
"3638",1,30,1,249050,12,102,20266,2,3
"3639",1,28,0,438876,14,69,17204,3,4
"3640",0,28,0,259675,9,87,21414,3,2
"3641",0,28,1,274237,7,34,19273,5,5
"3642",0,30,0,324430,7,83,57828,3,3
"3643",1,29,1,410743,8,53,16269,1,2
"3644",0,30,1,207699,8,98,49799,3,4
"3645",1,31,1,363394,9,102,30291,4,3
"3646",0,30,0,260553,8,97,38228,2,3
"3647",1,30,1,334123,9,64,13462,2,1
"3648",1,31,1,356133,11,76,18356,5,3
"3649",1,30,1,424603,10,76,31317,3,5
"3650",0,31,1,316118,9,45,54555,3,5
"3651",0,29,1,260672,8,108,10000,3,3
"3652",0,31,1,250939,8,70,22257,4,2
"3653",0,27,1,298145,9,106,40275,4,3
"3654",0,31,1,317066,7,121,18243,2,4
"3655",0,30,1,261547,10,114,10000,3,4
"3656",1,28,0,337144,10,81,15859,4,5
"3657",0,26,1,360330,7,62,22554,3,4
"3658",1,30,1,323853,10,68,19176,3,1
"3659",1,32,0,401975,7,73,17127,2,2
"3660",1,33,0,323606,8,101,12328,1,3
"3661",1,29,1,351618,10,82,10049,1,2
"3662",1,29,1,332842,11,58,21378,1,3
"3663",0,26,1,286771,7,114,16681,3,4
"3664",0,27,0,237267,8,84,65252,5,1
"3665",1,30,1,268815,8,46,17959,3,4
"3666",1,29,1,391505,10,79,33518,2,5
"3667",1,32,1,383113,9,93,30247,1,2
"3668",1,31,1,388363,8,69,22354,3,2
"3669",0,28,1,373187,8,95,21461,4,5
"3670",0,32,1,278316,9,119,44534,4,4
"3671",1,32,1,471507,11,56,10000,3,4
"3672",0,29,0,248298,7,123,31726,5,3
"3673",0,31,0,327297,8,79,10000,3,1
"3674",1,31,1,215106,11,92,10000,2,3
"3675",1,30,1,296048,10,90,29371,3,5
"3676",1,31,1,299992,9,62,18179,2,1
"3677",0,27,1,237222,8,89,60109,3,1
"3678",1,32,1,385150,9,126,34525,4,3
"3679",1,29,1,370485,8,46,10000,1,2
"3680",0,31,1,255245,8,77,30235,4,4
"3681",1,29,1,294881,8,64,36691,4,4
"3682",0,28,0,326539,9,81,36091,3,3
"3683",0,32,1,253113,7,48,23645,2,2
"3684",1,28,0,520633,10,81,17949,4,3
"3685",0,30,1,234147,9,81,62925,4,3
"3686",1,32,0,267111,10,91,10000,3,3
"3687",0,27,1,279822,11,96,15566,3,4
"3688",1,24,1,352660,7,62,25053,3,5
"3689",1,26,1,323260,11,98,25133,5,3
"3690",1,27,1,377455,9,65,10000,3,5
"3691",0,34,1,264175,9,75,10000,4,5
"3692",1,33,1,268040,8,70,16556,2,2
"3693",0,29,1,276595,9,52,45606,4,4
"3694",0,31,1,260431,7,119,66657,3,4
"3695",0,34,1,296885,8,92,23600,4,4
"3696",1,28,1,340420,10,94,11433,3,5
"3697",0,31,1,312276,9,55,18291,2,2
"3698",0,30,1,287161,9,115,37003,2,3
"3699",1,32,1,255019,9,67,27256,2,4
"3700",1,32,1,258234,12,86,10000,2,1
"3701",1,31,1,278347,12,94,10000,1,3
"3702",1,31,1,302001,11,75,16856,5,3
"3703",1,31,1,234160,12,92,15031,1,2
"3704",1,31,1,333387,7,79,31264,3,4
"3705",0,30,0,291511,8,122,52509,4,5
"3706",1,30,0,348997,12,80,20633,4,4
"3707",1,30,1,337817,12,92,10000,1,3
"3708",1,28,1,350967,11,86,24621,2,2
"3709",1,31,0,394395,11,68,10000,5,1
"3710",0,30,0,300894,8,88,37728,4,3
"3711",1,31,1,307694,9,76,28643,2,2
"3712",0,31,1,245917,8,98,20941,2,3
"3713",1,32,1,246853,8,77,26801,2,2
"3714",0,28,1,250796,10,55,41627,3,5
"3715",1,29,1,222451,8,67,11012,5,5
"3716",0,32,1,302329,9,118,10000,4,5
"3717",1,27,1,410591,12,65,21130,4,3
"3718",0,33,1,289181,7,78,28469,3,5
"3719",1,28,1,328285,9,65,36249,4,4
"3720",1,30,0,368963,11,60,20065,5,4
"3721",1,31,1,357683,12,55,17800,1,2
"3722",0,29,1,300203,9,71,10000,4,3
"3723",0,26,1,310002,8,66,36623,5,3
"3724",1,31,1,223818,10,117,24466,3,4
"3725",0,28,0,286496,8,115,83229,3,1
"3726",0,24,1,288010,10,82,10000,3,3
"3727",1,29,0,251395,11,123,18849,1,3
"3728",0,32,0,304082,8,96,13709,3,4
"3729",0,28,1,283761,7,95,19734,4,4
"3730",1,31,0,283966,9,65,10000,4,5
"3731",1,28,0,279975,12,96,24104,2,2
"3732",0,29,0,282262,8,120,45985,2,1
"3733",0,32,0,219418,9,104,10000,5,4
"3734",1,31,1,360181,11,96,21235,3,4
"3735",1,26,0,260902,8,63,13787,1,2
"3736",1,29,1,349508,9,80,10000,4,1
"3737",0,31,1,295063,9,102,16932,4,4
"3738",1,31,1,347695,6,93,18325,2,2
"3739",0,26,1,256130,7,73,10000,2,2
"3740",0,30,1,287175,6,56,29133,5,4
"3741",0,29,1,240237,7,67,37893,3,5
"3742",0,29,1,285886,9,55,56984,4,4
"3743",1,28,1,317162,8,96,20435,3,4
"3744",1,28,1,286361,8,68,21883,5,5
"3745",1,27,0,347346,10,43,26931,4,4
"3746",0,26,1,276381,6,96,10000,3,4
"3747",1,31,1,282124,11,111,18687,2,4
"3748",0,30,0,310841,9,66,31003,4,3
"3749",1,29,1,333361,9,116,19234,4,3
"3750",1,30,1,309874,9,71,23970,5,5
"3751",0,29,1,258888,6,99,10000,2,5
"3752",0,29,1,261530,8,107,84884,2,5
"3753",1,28,1,381941,10,125,19371,5,3
"3754",0,32,1,349883,8,63,28021,3,1
"3755",1,28,0,376255,9,77,20541,4,4
"3756",0,29,0,318829,7,70,14364,3,4
"3757",1,30,1,360705,12,54,13630,2,4
"3758",1,30,1,203163,11,70,22079,3,3
"3759",1,33,1,321772,8,78,20037,4,4
"3760",1,30,1,399977,9,77,10536,2,1
"3761",0,30,0,263175,7,100,10000,3,4
"3762",1,30,1,186434,9,64,10847,3,2
"3763",1,32,1,395004,10,71,12645,3,5
"3764",1,32,0,314513,10,81,20042,2,2
"3765",1,29,1,391730,12,58,10000,3,3
"3766",0,30,1,291367,8,130,34543,4,4
"3767",0,30,1,240388,7,60,14639,3,4
"3768",0,31,1,338648,7,59,10000,3,4
"3769",1,28,1,252078,11,94,10000,3,1
"3770",0,29,1,325275,8,96,10000,5,4
"3771",1,31,1,383913,10,92,23978,2,1
"3772",0,31,0,248717,7,107,20527,4,3
"3773",1,30,1,375561,10,116,19971,2,2
"3774",0,30,1,257932,9,80,21536,5,4
"3775",1,30,0,297912,7,77,10000,3,4
"3776",1,32,1,296161,9,94,17050,5,3
"3777",1,32,1,336714,10,86,13628,4,1
"3778",1,32,0,345975,10,68,15509,4,3
"3779",0,32,1,293510,8,126,19240,4,3
"3780",1,29,1,348159,10,99,24689,1,3
"3781",1,29,1,382517,9,93,10000,5,4
"3782",0,28,1,300515,7,126,29184,3,4
"3783",1,30,1,319119,9,98,25870,2,5
"3784",0,29,1,337060,8,88,69989,3,5
"3785",0,32,1,296634,10,64,65290,4,3
"3786",1,32,1,406127,11,97,19291,3,3
"3787",1,30,1,443359,11,100,34455,4,1
"3788",0,33,1,270674,7,70,40307,2,2
"3789",0,31,1,285420,6,91,12880,3,5
"3790",0,30,1,295572,6,62,17292,5,3
"3791",1,30,1,332248,9,69,19773,4,4
"3792",1,33,1,467968,13,97,23958,3,4
"3793",1,28,0,285858,8,78,27843,4,5
"3794",0,30,1,307671,8,74,10000,3,4
"3795",1,34,1,353479,9,106,16039,3,1
"3796",0,29,0,283555,7,58,22397,2,5
"3797",0,28,1,303429,6,110,29517,5,3
"3798",0,30,0,272728,8,87,12028,3,4
"3799",1,30,1,411503,11,95,29796,3,4
"3800",1,29,0,328481,10,80,30351,5,5
"3801",1,26,1,355644,8,66,35833,1,3
"3802",0,34,1,321742,8,86,87904,4,4
"3803",1,28,1,420665,7,43,26835,2,4
"3804",0,32,1,285867,7,89,58921,1,3
"3805",1,28,1,378814,9,93,37276,5,4
"3806",0,29,0,308529,8,96,17065,4,3
"3807",0,27,0,267774,8,112,32196,4,3
"3808",0,28,1,254644,8,152,52045,3,4
"3809",0,32,1,260426,7,94,50590,5,3
"3810",0,29,1,257283,7,84,71754,3,4
"3811",0,31,1,317683,6,70,47475,3,4
"3812",1,29,1,367052,8,89,10000,4,4
"3813",0,30,1,272269,8,76,77405,3,3
"3814",0,31,1,310907,9,119,52611,4,3
"3815",1,33,1,330491,9,94,22994,5,3
"3816",0,33,1,323943,7,70,42377,3,5
"3817",0,30,1,361213,9,89,10000,5,3
"3818",1,33,1,299005,12,103,10000,4,4
"3819",1,32,1,336750,12,90,10000,5,4
"3820",1,27,1,305506,9,70,27696,2,2
"3821",0,30,0,320355,8,85,52118,3,4
"3822",1,31,1,484686,9,94,24317,4,3
"3823",1,31,1,368487,11,96,13400,4,3
"3824",0,31,0,234370,8,49,54588,3,2
"3825",1,35,1,288349,9,61,21721,4,5
"3826",0,30,1,192123,9,104,10000,4,4
"3827",1,31,0,409999,12,74,46350,4,5
"3828",1,30,1,339745,10,58,10000,2,2
"3829",0,29,1,285124,9,83,62882,1,3
"3830",1,30,1,286925,8,102,19702,5,5
"3831",1,30,1,385639,10,128,17645,3,3
"3832",1,28,0,447769,12,92,24745,4,4
"3833",0,30,1,297992,10,62,10000,3,2
"3834",1,27,1,375706,9,83,15944,2,4
"3835",1,29,1,368909,10,82,11544,2,2
"3836",1,31,1,337803,10,86,13952,2,2
"3837",0,29,1,325411,7,94,10000,4,4
"3838",0,28,1,279415,8,54,10000,4,4
"3839",1,32,1,402317,9,91,27364,1,1
"3840",1,33,1,336927,11,98,12771,1,3
"3841",1,30,1,391027,7,36,27832,4,4
"3842",1,26,0,407666,12,91,10000,1,1
"3843",0,29,1,252518,8,109,10000,5,4
"3844",1,30,1,354154,9,94,13784,1,2
"3845",1,26,1,271001,9,91,26228,2,1
"3846",0,31,1,258825,8,116,37962,4,3
"3847",1,28,1,378783,10,66,35780,2,1
"3848",0,29,1,360977,7,80,51685,4,4
"3849",1,32,1,282273,8,100,35533,5,5
"3850",1,32,0,285350,10,103,21595,2,2
"3851",1,29,1,415652,10,67,22647,5,3
"3852",1,28,0,387050,11,90,37617,1,1
"3853",1,30,1,332068,10,96,10000,4,4
"3854",1,30,0,351189,11,93,20223,2,3
"3855",1,32,0,339156,9,56,15537,3,3
"3856",1,29,1,410284,8,91,17253,3,5
"3857",0,32,1,281253,8,113,38138,2,2
"3858",1,31,1,355904,11,61,10482,2,2
"3859",1,30,0,391154,11,68,34348,2,2
"3860",0,28,1,305457,7,84,36302,3,3
"3861",0,33,1,413455,7,75,64918,3,3
"3862",1,30,0,328332,7,103,25098,3,3
"3863",0,26,1,307475,8,100,55240,3,3
"3864",0,27,1,251499,8,98,47722,4,3
"3865",1,29,1,334420,12,82,10000,3,1
"3866",1,31,0,389424,11,74,12835,5,4
"3867",1,31,1,491193,10,76,18516,5,4
"3868",1,29,0,183885,9,106,24892,4,3
"3869",1,27,1,321279,10,61,22431,4,3
"3870",0,32,1,272954,9,98,50563,4,4
"3871",1,30,1,370303,8,87,23509,4,4
"3872",0,31,1,262908,9,100,57722,1,3
"3873",1,36,0,428043,9,85,15173,4,3
"3874",0,29,0,300155,8,91,50800,2,3
"3875",1,31,1,262602,10,107,11762,3,3
"3876",0,29,1,266751,8,43,38117,4,5
"3877",1,26,1,330128,12,71,40074,4,4
"3878",0,32,1,293346,8,128,10000,3,4
"3879",0,30,1,370941,11,70,15209,4,3
"3880",0,31,1,208043,8,67,10000,3,3
"3881",0,29,0,329468,7,72,21367,4,4
"3882",0,26,0,264950,8,84,11004,3,3
"3883",0,30,1,234173,8,67,25216,3,3
"3884",1,30,1,311872,14,70,10000,1,1
"3885",1,32,1,436803,11,85,20167,3,4
"3886",1,27,1,381669,9,61,32895,3,3
"3887",1,29,0,415671,8,93,22854,4,4
"3888",0,34,1,341092,10,55,23821,3,3
"3889",1,30,1,369968,8,57,28191,3,4
"3890",0,30,1,297072,9,59,10000,2,2
"3891",1,31,1,363338,10,110,10042,1,2
"3892",0,28,1,207432,8,69,10000,1,3
"3893",1,31,1,422875,9,81,13245,3,3
"3894",1,31,1,505528,10,106,15216,2,3
"3895",1,25,1,297527,8,83,13581,3,3
"3896",0,31,1,277458,9,127,54354,4,3
"3897",0,30,1,310074,8,82,28617,4,4
"3898",1,30,1,334310,9,41,24203,4,4
"3899",1,30,0,328002,10,69,37413,2,1
"3900",1,29,1,360770,13,91,17900,4,2
"3901",1,31,1,270225,7,88,20126,2,2
"3902",0,34,1,233197,9,109,79068,3,3
"3903",0,28,1,300529,7,92,43409,5,3
"3904",1,27,1,286059,6,90,20733,4,5
"3905",0,29,1,307058,9,90,42224,5,4
"3906",1,27,0,396478,8,74,20562,2,3
"3907",1,27,1,415236,10,64,10000,3,5
"3908",0,30,1,362446,8,67,55839,4,5
"3909",0,31,1,261610,10,110,33169,4,5
"3910",0,35,1,277211,9,90,11855,4,4
"3911",0,33,1,278518,8,60,10000,3,5
"3912",1,32,1,355904,9,75,22400,5,3
"3913",0,30,1,299570,8,99,32729,4,5
"3914",1,32,1,447787,10,90,10088,4,1
"3915",1,31,0,376223,6,54,26816,4,2
"3916",1,29,0,333137,11,92,10000,3,3
"3917",0,24,1,234526,8,78,30840,4,3
"3918",0,29,0,214881,9,93,64982,3,5
"3919",0,29,1,280452,8,66,56173,2,2
"3920",1,28,1,337117,10,89,11616,4,4
"3921",1,28,1,466448,5,96,21127,4,4
"3922",0,30,1,305067,9,79,48847,4,3
"3923",1,29,1,331641,11,89,18457,2,2
"3924",0,33,0,229854,9,94,12885,3,5
"3925",0,31,1,277142,8,74,10000,2,4
"3926",1,27,0,357085,10,112,10000,5,2
"3927",0,31,1,268020,8,53,14607,4,3
"3928",1,32,1,303248,10,91,16134,1,2
"3929",0,28,1,283471,8,125,59672,4,1
"3930",1,30,1,257124,9,104,10000,1,1
"3931",0,27,1,291778,8,79,55181,3,5
"3932",0,28,0,266383,7,35,26236,4,4
"3933",0,30,1,326913,8,82,64564,5,4
"3934",1,29,1,263150,12,87,13067,3,4
"3935",1,31,0,369702,10,83,27459,1,2
"3936",0,30,1,231794,9,106,35716,3,4
"3937",0,30,1,252969,7,109,18675,2,3
"3938",1,28,0,283470,11,105,10000,4,4
"3939",1,29,1,388636,6,70,25538,2,2
"3940",1,32,1,311572,9,93,19256,4,5
"3941",1,29,1,425929,11,81,10000,1,4
"3942",0,29,0,293412,8,70,10000,3,4
"3943",0,30,1,333849,9,72,32045,4,4
"3944",1,31,1,263921,8,76,18542,4,4
"3945",0,32,0,261795,8,92,10000,2,4
"3946",1,32,1,454337,11,24,19298,3,5
"3947",1,29,1,348854,9,91,25204,3,5
"3948",0,26,1,332728,6,64,57519,2,3
"3949",1,30,1,340776,10,25,19094,3,3
"3950",1,30,0,363421,12,83,28770,3,4
"3951",1,30,1,327918,6,94,28768,4,3
"3952",1,29,0,393058,11,53,31852,3,3
"3953",1,30,0,273195,12,62,18931,3,4
"3954",0,25,1,298445,8,41,14252,5,4
"3955",1,33,0,337686,9,111,11480,5,3
"3956",0,29,1,174001,7,40,38167,3,4
"3957",1,30,1,283108,10,66,31398,1,3
"3958",1,30,1,285924,10,93,22297,5,5
"3959",1,31,1,242258,8,94,16403,3,3
"3960",1,31,1,296256,7,77,30918,4,3
"3961",1,32,1,337347,11,117,10000,3,4
"3962",0,29,0,300244,9,81,10000,4,3
"3963",1,29,0,313472,10,73,10000,5,3
"3964",0,32,1,303051,8,104,10223,3,4
"3965",0,30,1,247886,6,116,66807,3,5
"3966",1,29,0,358848,10,101,11129,3,4
"3967",1,31,0,322801,14,16,27131,5,4
"3968",0,32,1,202727,8,135,10000,4,3
"3969",1,31,1,372378,8,91,28634,2,2
"3970",0,30,1,307718,8,25,10000,2,2
"3971",1,33,1,295554,9,92,10000,5,3
"3972",1,26,1,313163,11,83,17174,1,3
"3973",0,29,1,230334,8,113,19642,3,5
"3974",0,27,1,321880,10,74,10000,2,1
"3975",0,28,1,347514,8,94,12185,3,4
"3976",1,31,1,496245,10,96,35937,1,4
"3977",1,28,1,346031,9,90,28088,2,3
"3978",0,33,1,276600,10,116,15332,3,3
"3979",1,28,1,310601,10,50,29350,5,3
"3980",0,27,1,289392,7,120,78339,3,5
"3981",0,31,1,244717,8,90,10000,4,4
"3982",0,28,1,308466,8,66,10000,4,3
"3983",0,33,1,313787,7,89,10000,3,5
"3984",1,28,1,336870,11,88,24769,4,4
"3985",0,30,1,296164,9,61,42304,4,4
"3986",0,28,1,315710,9,52,66111,4,3
"3987",0,33,1,189350,8,90,38643,3,2
"3988",1,30,1,318856,9,111,37928,1,1
"3989",1,30,0,315546,10,75,24777,3,4
"3990",0,29,1,335414,8,26,10000,4,4
"3991",0,30,0,274397,7,66,68590,3,3
"3992",0,27,1,287634,9,112,10000,3,5
"3993",0,35,0,325550,8,66,39395,4,5
"3994",0,36,1,271786,9,66,13834,2,1
"3995",0,29,1,296874,8,84,53177,4,4
"3996",0,28,1,317207,9,93,10000,4,4
"3997",0,32,0,240973,8,66,10000,4,3
"3998",0,31,1,289860,9,122,36898,5,5
"3999",0,28,0,259665,9,69,29122,2,1
"4000",1,30,1,376378,10,124,20683,5,3
